Date,Cases
01.03.2021,7
02.03.2021,5
03.03.2021,6
04.03.2021,7
05.03.2021,8
06.03.2021,6
07.03.2021,7
08.03.2021,5
09.03.2021,6
10.03.2021,8
11.03.2021,7
12.03.2021,9
13.03.2021,8
14.03.2021,7
15.03.2021,10
16.03.2021,9
17.03.2021,8
18.03.2021,7
19.03.2021,9
20.03.2021,7
21.03.2021,6
22.03.2021,7
23.03.2021,8
24.03.2021,8
25.03.2021,7
26.03.2021,5
27.03.2021,4
28.03.2021,7
29.03.2021,5
30.03.2021,8
31.03.2021,9
01.04.2021,6
02.04.2021,9
03.04.2021,7
04.04.2021,6
05.04.2021,8
06.04.2021,9
07.04.2021,8
08.04.2021,7
09.04.2021,8
10.04.2021,9
11.04.2021,7
12.04.2021,8
13.04.2021,7
14.04.2021,6
15.04.2021,5
16.04.2021,6
17.04.2021,8
18.04.2021,5
19.04.2021,6
20.04.2021,8
21.04.2021,9
22.04.2021,8
23.04.2021,7
24.04.2021,4
25.04.2021,5
26.04.2021,4
27.04.2021,7
28.04.2021,8
29.04.2021,7
30.04.2021,6
01.05.2021,5
02.05.2021,6
03.05.2021,4
04.05.2021,5
05.05.2021,7
06.05.2021,6
07.05.2021,8
08.05.2021,6
09.05.2021,7
10.05.2021,8
11.05.2021,7
12.05.2021,4
13.05.2021,6
14.05.2021,7
15.05.2021,6
16.05.2021,8
17.05.2021,7
18.05.2021,6
19.05.2021,7
20.05.2021,8
21.05.2021,5
22.05.2021,7
23.05.2021,6
24.05.2021,8
25.05.2021,6
26.05.2021,9
27.05.2021,6
28.05.2021,7
29.05.2021,9
30.05.2021,6
31.05.2021,7
01.06.2021,8
02.06.2021,6
03.06.2021,9
04.06.2021,7
05.06.2021,6
06.06.2021,8
07.06.2021,4
08.06.2021,7
09.06.2021,8
10.06.2021,6
11.06.2021,7
12.06.2021,2
13.06.2021,1
14.06.2021,3
15.06.2021,2
16.06.2021,3
17.06.2021,5
18.06.2021,7
19.06.2021,1
20.06.2021,2
21.06.2021,1
22.06.2021,4
23.06.2021,6
24.06.2021,5
25.06.2021,6
26.06.2021,5
27.06.2021,7
28.06.2021,5
29.06.2021,4
30.06.2021,11
01.07.2021,6
02.07.2021,7
03.07.2021,8
04.07.2021,6
05.07.2021,7
06.07.2021,8
07.07.2021,9
08.07.2021,11
09.07.2021,12
10.07.2021,12
11.07.2021,12
12.07.2021,11
13.07.2021,13
14.07.2021,12
15.07.2021,14
16.07.2021,10
17.07.2021,11
18.07.2021,12
19.07.2021,12
20.07.2021,14
21.07.2021,12
22.07.2021,13
23.07.2021,13
24.07.2021,11
25.07.2021,13
26.07.2021,12
27.07.2021,16
28.07.2021,15
29.07.2021,14
30.07.2021,16
31.07.2021,17
01.08.2021,17
02.08.2021,16
03.08.2021,20
04.08.2021,16
05.08.2021,21
06.08.2021,15
07.08.2021,17
08.08.2021,17
09.08.2021,17
10.08.2021,25
11.08.2021,19
12.08.2021,14
13.08.2021,19
14.08.2021,19
15.08.2021,20
16.08.2021,20
17.08.2021,21
18.08.2021,20
19.08.2021,21
20.08.2021,9
21.08.2021,18
22.08.2021,18
23.08.2021,20
24.08.2021,25
25.08.2021,22
26.08.2021,23
27.08.2021,23
28.08.2021,19
29.08.2021,22
30.08.2021,22
31.08.2021,23
01.09.2021,22
02.09.2021,21
03.09.2021,11
04.09.2021,22
05.09.2021,20
06.09.2021,21
07.09.2021,22
08.09.2021,22
09.09.2021,20
10.09.2021,21
11.09.2021,21
12.09.2021,22
13.09.2021,22
14.09.2021,21
15.09.2021,22
16.09.2021,21
17.09.2021,22
18.09.2021,22
19.09.2021,21
20.09.2021,21
21.09.2021,22
22.09.2021,22
23.09.2021,20
24.09.2021,21
25.09.2021,23
26.09.2021,22
27.09.2021,24
28.09.2021,23
29.09.2021,25
30.09.2021,24
01.10.2021,26
02.10.2021,26
03.10.2021,25
04.10.2021,27
05.10.2021,27
06.10.2021,27
07.10.2021,26
08.10.2021,26
09.10.2021,27
10.10.2021,28
11.10.2021,27
12.10.2021,26
13.10.2021,26
14.10.2021,26
15.10.2021,28
16.10.2021,28
17.10.2021,28
18.10.2021,27
19.10.2021,28
20.10.2021,28
21.10.2021,29
22.10.2021,29
23.10.2021,29
24.10.2021,30
25.10.2021,29
26.10.2021,29
27.10.2021,30
28.10.2021,29
29.10.2021,30
30.10.2021,29
31.10.2021,28
01.11.2021,29
02.11.2021,29
03.11.2021,30
04.11.2021,29
05.11.2021,30
06.11.2021,30
07.11.2021,29
08.11.2021,30
09.11.2021,30
10.11.2021,29
11.11.2021,29
12.11.2021,30
13.11.2021,29
14.11.2021,30
15.11.2021,29
16.11.2021,30
17.11.2021,30
18.11.2021,30
19.11.2021,30
20.11.2021,30
21.11.2021,29
22.11.2021,29
23.11.2021,30
24.11.2021,30
25.11.2021,30
26.11.2021,30
27.11.2021,30
28.11.2021,30
29.11.2021,30
30.11.2021,30
01.12.2021,29
02.12.2021,30
03.12.2021,32
04.12.2021,29
05.12.2021,28
06.12.2021,30
07.12.2021,31
08.12.2021,29
09.12.2021,30
10.12.2021,30
11.12.2021,29
12.12.2021,30
13.12.2021,29
14.12.2021,29
15.12.2021,30
16.12.2021,28
17.12.2021,29
18.12.2021,28
19.12.2021,28
20.12.2021,29
21.12.2021,28
22.12.2021,30
23.12.2021,28
24.12.2021,28
25.12.2021,29
