Date,Cases
01.03.2021,194
02.03.2021,192
03.03.2021,180
04.03.2021,171
05.03.2021,165
06.03.2021,159
07.03.2021,156
08.03.2021,153
09.03.2021,152
10.03.2021,149
11.03.2021,145
12.03.2021,142
13.03.2021,141
14.03.2021,139
15.03.2021,138
16.03.2021,140
17.03.2021,137
18.03.2021,136
19.03.2021,138
20.03.2021,141
21.03.2021,140
22.03.2021,139
23.03.2021,138
24.03.2021,137
25.03.2021,136
26.03.2021,135
27.03.2021,136
28.03.2021,135
29.03.2021,134
30.03.2021,133
31.03.2021,131
01.04.2021,130
02.04.2021,129
03.04.2021,128
04.04.2021,125
05.04.2021,123
06.04.2021,122
07.04.2021,121
08.04.2021,120
09.04.2021,119
10.04.2021,120
11.04.2021,119
12.04.2021,118
13.04.2021,117
14.04.2021,116
15.04.2021,115
16.04.2021,116
17.04.2021,115
18.04.2021,114
19.04.2021,115
20.04.2021,114
21.04.2021,113
22.04.2021,112
23.04.2021,111
24.04.2021,112
25.04.2021,110
26.04.2021,109
27.04.2021,108
28.04.2021,107
29.04.2021,105
30.04.2021,104
01.05.2021,106
02.05.2021,105
03.05.2021,106
04.05.2021,105
05.05.2021,104
06.05.2021,102
07.05.2021,103
08.05.2021,101
09.05.2021,99
10.05.2021,98
11.05.2021,98
12.05.2021,100
13.05.2021,96
14.05.2021,97
15.05.2021,96
16.05.2021,94
17.05.2021,92
18.05.2021,93
19.05.2021,92
20.05.2021,91
21.05.2021,90
22.05.2021,89
23.05.2021,89
24.05.2021,88
25.05.2021,89
26.05.2021,88
27.05.2021,87
28.05.2021,88
29.05.2021,88
30.05.2021,87
31.05.2021,87
01.06.2021,86
02.06.2021,85
03.06.2021,85
04.06.2021,86
05.06.2021,85
06.06.2021,85
07.06.2021,86
08.06.2021,85
09.06.2021,84
10.06.2021,86
11.06.2021,86
12.06.2021,87
13.06.2021,87
14.06.2021,88
15.06.2021,88
16.06.2021,89
17.06.2021,92
18.06.2021,95
19.06.2021,98
20.06.2021,101
21.06.2021,103
22.06.2021,103
23.06.2021,109
24.06.2021,120
25.06.2021,129
26.06.2021,141
27.06.2021,149
28.06.2021,160
29.06.2021,172
30.06.2021,179
01.07.2021,185
02.07.2021,191
03.07.2021,202
04.07.2021,210
05.07.2021,218
06.07.2021,227
07.07.2021,233
08.07.2021,240
09.07.2021,248
10.07.2021,255
11.07.2021,263
12.07.2021,267
13.07.2021,275
14.07.2021,281
15.07.2021,283
16.07.2021,285
17.07.2021,287
18.07.2021,291
19.07.2021,294
20.07.2021,297
21.07.2021,299
22.07.2021,303
23.07.2021,305
24.07.2021,312
25.07.2021,315
26.07.2021,321
27.07.2021,324
28.07.2021,329
29.07.2021,331
30.07.2021,335
31.07.2021,338
01.08.2021,342
02.08.2021,345
03.08.2021,346
04.08.2021,349
05.08.2021,350
06.08.2021,352
07.08.2021,355
08.08.2021,358
09.08.2021,360
10.08.2021,363
11.08.2021,365
12.08.2021,368
13.08.2021,371
14.08.2021,375
15.08.2021,378
16.08.2021,381
17.08.2021,384
18.08.2021,386
19.08.2021,385
20.08.2021,383
21.08.2021,382
22.08.2021,380
23.08.2021,379
24.08.2021,377
25.08.2021,378
26.08.2021,377
27.08.2021,379
28.08.2021,378
29.08.2021,377
30.08.2021,377
31.08.2021,376
01.09.2021,375
02.09.2021,374
03.09.2021,374
04.09.2021,373
05.09.2021,371
06.09.2021,371
07.09.2021,370
08.09.2021,370
09.09.2021,368
10.09.2021,367
11.09.2021,367
12.09.2021,366
13.09.2021,365
14.09.2021,364
15.09.2021,364
16.09.2021,365
17.09.2021,365
18.09.2021,364
19.09.2021,365
20.09.2021,365
21.09.2021,364
22.09.2021,364
23.09.2021,365
24.09.2021,367
25.09.2021,370
26.09.2021,372
27.09.2021,374
28.09.2021,375
29.09.2021,378
30.09.2021,381
01.10.2021,384
02.10.2021,386
03.10.2021,389
04.10.2021,391
05.10.2021,392
06.10.2021,394
07.10.2021,395
08.10.2021,397
09.10.2021,400
10.10.2021,401
11.10.2021,402
12.10.2021,404
13.10.2021,405
14.10.2021,407
15.10.2021,410
16.10.2021,412
17.10.2021,415
18.10.2021,417
19.10.2021,419
20.10.2021,422
21.10.2021,425
22.10.2021,429
23.10.2021,432
24.10.2021,435
25.10.2021,436
26.10.2021,447
27.10.2021,469
28.10.2021,473
29.10.2021,480
30.10.2021,491
31.10.2021,503
01.11.2021,508
02.11.2021,520
03.11.2021,531
04.11.2021,539
05.11.2021,548
06.11.2021,554
07.11.2021,560
08.11.2021,564
09.11.2021,567
10.11.2021,570
11.11.2021,572
12.11.2021,577
13.11.2021,580
14.11.2021,583
15.11.2021,585
16.11.2021,590
17.11.2021,593
18.11.2021,597
19.11.2021,601
20.11.2021,606
21.11.2021,612
22.11.2021,619
23.11.2021,625
24.11.2021,632
25.11.2021,635
26.11.2021,642
27.11.2021,649
28.11.2021,653
29.11.2021,655
30.11.2021,656
01.12.2021,655
02.12.2021,651
03.12.2021,647
04.12.2021,645
05.12.2021,642
06.12.2021,640
07.12.2021,637
08.12.2021,633
09.12.2021,630
10.12.2021,626
11.12.2021,623
12.12.2021,622
13.12.2021,620
14.12.2021,619
15.12.2021,616
16.12.2021,612
17.12.2021,610
18.12.2021,607
19.12.2021,604
20.12.2021,592
21.12.2021,581
22.12.2021,573
23.12.2021,560
24.12.2021,551
25.12.2021,539
26.12.2021,528
27.12.2021,519
28.12.2021,510
29.12.2021,502
30.12.2021,490
31.12.2021,483
01.01.2022,475
02.01.2022,468
03.01.2022,445
04.01.2022,431
05.01.2022,400
06.01.2022,365
07.01.2022,342
08.01.2022,321
09.01.2022,299
10.01.2022,275
11.01.2022,249
12.01.2022,234
13.01.2022,232
14.01.2022,222
15.01.2022,201
16.01.2022,199
17.01.2022,215
18.01.2022,200
19.01.2022,250
20.01.2022,313
21.01.2022,353
22.01.2022,404
23.01.2022,552
24.01.2022,592
25.01.2022,622
26.01.2022,797
27.01.2022,957
28.01.2022,1221
29.01.2022,1656
30.01.2022,2484
