Date,cases
10.01.2021,440
11.01.2021,426
12.01.2021,519
13.01.2021,555
14.01.2021,553
15.01.2021,542
16.01.2021,576
17.01.2021,467
18.01.2021,458
19.01.2021,573
20.01.2021,582
21.01.2021,596
22.01.2021,566
23.01.2021,543
24.01.2021,478
25.01.2021,444
26.01.2021,550
27.01.2021,580
28.01.2021,562
29.01.2021,521
30.01.2021,502
31.01.2021,473
01.02.2021,427
02.02.2021,526
03.02.2021,515
04.02.2021,508
05.02.2021,515
06.02.2021,490
07.02.2021,420
08.02.2021,398
09.02.2021,519
10.02.2021,526
11.02.2021,542
12.02.2021,496
13.02.2021,492
14.02.2021,422
15.02.2021,385
16.02.2021,449
17.02.2021,459
18.02.2021,469
19.02.2021,461
20.02.2021,469
21.02.2021,409
22.02.2021,329
23.02.2021,411
24.02.2021,378
25.02.2021,437
26.02.2021,419
27.02.2021,430
28.02.2021,370
01.03.2021,325
02.03.2021,433
03.03.2021,443
04.03.2021,467
05.03.2021,453
06.03.2021,432
07.03.2021,361
08.03.2021,371
09.03.2021,330
10.03.2021,458
11.03.2021,451
12.03.2021,477
13.03.2021,468
14.03.2021,389
15.03.2021,400
16.03.2021,437
17.03.2021,420
18.03.2021,451
19.03.2021,438
20.03.2021,386
21.03.2021,367
22.03.2021,355
23.03.2021,419
24.03.2021,393
25.03.2021,386
26.03.2021,400
27.03.2021,382
28.03.2021,331
29.03.2021,290
30.03.2021,404
31.03.2021,402
01.04.2021,375
02.04.2021,392
03.04.2021,377
04.04.2021,350
05.04.2021,336
06.04.2021,382
07.04.2021,369
08.04.2021,358
09.04.2021,396
10.04.2021,395
11.04.2021,333
12.04.2021,270
13.04.2021,330
14.04.2021,393
15.04.2021,392
16.04.2021,392
17.04.2021,392
18.04.2021,383
19.04.2021,339
20.04.2021,372
21.04.2021,392
22.04.2021,391
23.04.2021,390
24.04.2021,390
25.04.2021,326
26.04.2021,349
27.04.2021,384
28.04.2021,380
29.04.2021,355
30.04.2021,388
01.05.2021,385
02.05.2021,336
03.05.2021,330
04.05.2021,329
05.05.2021,352
06.05.2021,344
07.05.2021,369
08.05.2021,362
09.05.2021,328
10.05.2021,315
11.05.2021,323
12.05.2021,347
13.05.2021,385
14.05.2021,387
15.05.2021,359
16.05.2021,386
17.05.2021,336
18.05.2021,356
19.05.2021,384
20.05.2021,390
21.05.2021,371
22.05.2021,380
23.05.2021,353
24.05.2021,315
25.05.2021,385
26.05.2021,398
27.05.2021,395
28.05.2021,396
29.05.2021,395
30.05.2021,349
31.05.2021,334
01.06.2021,366
02.06.2021,387
03.06.2021,387
04.06.2021,370
05.06.2021,391
06.06.2021,346
07.06.2021,326
08.06.2021,372
