Date,Cases
13.12.2020,27651
14.12.2020,26902
15.12.2020,26265
16.12.2020,26074
17.12.2020,27787
18.12.2020,28116
19.12.2020,27772
20.12.2020,28510
21.12.2020,28917
22.12.2020,28340
23.12.2020,26814
24.12.2020,29499
25.12.2020,28595
26.12.2020,28833
27.12.2020,27849
28.12.2020,27363
29.12.2020,26588
30.12.2020,26095
31.12.2020,27329
01.01.2021,26613
02.01.2021,25938
03.01.2021,23845
04.01.2021,23015
05.01.2021,23955
06.01.2021,23902
07.01.2021,23218
08.01.2021,23330
09.01.2021,23012
10.01.2021,22540
11.01.2021,23018
12.01.2021,22657
13.01.2021,22544
14.01.2021,24303
15.01.2021,24294
16.01.2021,23670
17.01.2021,23178
18.01.2021,22509
19.01.2021,21442
20.01.2021,20806
21.01.2021,21544
22.01.2021,21182
23.01.2021,20585
24.01.2021,20800
25.01.2021,18999
26.01.2021,17982
27.01.2021,17464
28.01.2021,18856
29.01.2021,18966
30.01.2021,18751
31.01.2021,18083
01.02.2021,17391
02.02.2021,16406
03.02.2021,16222
04.02.2021,16463
05.02.2021,16444
06.02.2021,16379
07.02.2021,15808
08.02.2021,15701
09.02.2021,14808
10.02.2021,14258
11.02.2021,14803
12.02.2021,14867
13.02.2021,14640
14.02.2021,13968
15.02.2021,13999
16.02.2021,13030
17.02.2021,12629
18.02.2021,13243
19.02.2021,13242
20.02.2021,12775
21.02.2021,12568
22.02.2021,12455
23.02.2021,11679
24.02.2021,11609
25.02.2021,11067
26.02.2021,10955
27.02.2021,11409
28.02.2021,11234
01.03.2021,11450
02.03.2021,10441
03.03.2021,10416
04.03.2021,11263
05.03.2021,10906
06.03.2021,10909
07.03.2021,10478
08.03.2021,10145
09.03.2021,9342
10.03.2021,8976
11.03.2021,9167
12.03.2021,9695
13.03.2021,9808
14.03.2021,9985
15.03.2021,9347
16.03.2021,9305
17.03.2021,8910
18.03.2021,9713
19.03.2021,9612
20.03.2021,9548
21.03.2021,9215
22.03.2021,9195
23.03.2021,8369
24.03.2021,8769
25.03.2021,9128
26.03.2021,9073
27.03.2021,8783
28.03.2021,8979
29.03.2021,8589
30.03.2021,8162
31.03.2021,8156
01.04.2021,9057
02.04.2021,8682
03.04.2021,8906
04.04.2021,8697
05.04.2021,8525
06.04.2021,8206
07.04.2021,8174
08.04.2021,8545
09.04.2021,9027
10.04.2021,8580
11.04.2021,8576
12.04.2021,8191
13.04.2021,8044
14.04.2021,8202
15.04.2021,8818
16.04.2021,8872
17.04.2021,9201
18.04.2021,8507
19.04.2021,8465
20.04.2021,8044
21.04.2021,8146
22.04.2021,8874
23.04.2021,8717
24.04.2021,8698
25.04.2021,8652
26.04.2021,8681
27.04.2021,7931
28.04.2021,7729
29.04.2021,9161
30.04.2021,8613
01.05.2021,9147
02.05.2021,8574
03.05.2021,8368
04.05.2021,7653
05.05.2021,7857
06.05.2021,7518
07.05.2021,8261
08.05.2021,8198
09.05.2021,8290
10.05.2021,8338
11.05.2021,7989
12.05.2021,8096
13.05.2021,8259
14.05.2021,9338
15.05.2021,8667
16.05.2021,8426
17.05.2021,9204
18.05.2021,8057
19.05.2021,7799
20.05.2021,9112
21.05.2021,8811
22.05.2021,8585
23.05.2021,8827
24.05.2021,8283
25.05.2021,7762
26.05.2021,8247
27.05.2021,8911
28.05.2021,9126
29.05.2021,9155
30.05.2021,9558
31.05.2021,8341
01.06.2021,9369
02.06.2021,8702
03.06.2021,8807
04.06.2021,8820
05.06.2021,9011
06.06.2021,9025
07.06.2021,9297
08.06.2021,9843
09.06.2021,10271
10.06.2021,11560
11.06.2021,12361
12.06.2021,13360
13.06.2021,14561
14.06.2021,13550
15.06.2021,14002
16.06.2021,13209
17.06.2021,13857
18.06.2021,17051
19.06.2021,17679
20.06.2021,17367
21.06.2021,17114
22.06.2021,16438
23.06.2021,17303
24.06.2021,19871
25.06.2021,20065
26.06.2021,21312
27.06.2021,20169
28.06.2021,21258
29.06.2021,20217
30.06.2021,20633
01.07.2021,23128
02.07.2021,22791
03.07.2021,24003
04.07.2021,24693
05.07.2021,23895
06.07.2021,22926
07.07.2021,23510
08.07.2021,24361
09.07.2021,25299
10.07.2021,24607
11.07.2021,24544
12.07.2021,24649
13.07.2021,24211
14.07.2021,23331
15.07.2021,24793
16.07.2021,25188
17.07.2021,24590
18.07.2021,24480
19.07.2021,24098
20.07.2021,23234
21.07.2021,23164
22.07.2021,23938
23.07.2021,23276
24.07.2021,23395
25.07.2021,23517
26.07.2021,22678
27.07.2021,22486
28.07.2021,21870
29.07.2021,22720
30.07.2021,23016
31.07.2021,23264
01.08.2021,22264
02.08.2021,22969
03.08.2021,21471
04.08.2021,22053
05.08.2021,22564
06.08.2021,22073
07.08.2021,21727
08.08.2021,22271
09.08.2021,21554
10.08.2021,20765
11.08.2021,20958
12.08.2021,21311
13.08.2021,21661
14.08.2021,21531
15.08.2021,21010
16.08.2021,20154
17.08.2021,20349
18.08.2021,20312
19.08.2021,20459
20.08.2021,20402
21.08.2021,20414
22.08.2021,19977
23.08.2021,18875
24.08.2021,18260
25.08.2021,18972
26.08.2021,19094
27.08.2021,18982
28.08.2021,18986
29.08.2021,18798
30.08.2021,17858
31.08.2021,17374
01.09.2021,17955
02.09.2021,18591
03.09.2021,18470
04.09.2021,18400
05.09.2021,18262
06.09.2021,17487
07.09.2021,17060
08.09.2021,17673
09.09.2021,18033
10.09.2021,18008
11.09.2021,18564
12.09.2021,18235
13.09.2021,17861
14.09.2021,17529
15.09.2021,18543
16.09.2021,19288
17.09.2021,19589
18.09.2021,19999
19.09.2021,19825
20.09.2021,19376
21.09.2021,18796
22.09.2021,19308
23.09.2021,21023
24.09.2021,20942
25.09.2021,21583
